interaction_id,mission_id,profile_id,group_id,mission_domain,mission_complexity_level,mission_duration_days,time_to_deadline_days,is_remote,mission_budget_min,mission_budget_max,profile_experience_level,profile_expected_rate,n_previous_missions_total,n_previous_missions_same_domain,profile_acceptance_rate,profile_completion_rate,profile_avg_response_time_min,profile_rating_mean,same_country,same_region,language_match_score,profile_remote_ok,budget_fit_ratio,skill_overlap_jaccard,embedding_similarity,good_match_label
1627,325,468,325,environnement,2,78,47,1,895,2697,2,478,19,7,0.19961503775430023,0.24453486633239996,230,3.663960784012319,1,1,0.5,0,5.642259414225942,0.3164630297920433,0.2991920099565486,1
1628,494,1484,494,marketing,2,30,38,1,1500,2391,2,195,23,11,0.6989653536423868,0.6412403560167395,1216,3.7254022564769724,0,0,1.0,1,12.261538461538462,0.07173784780508388,0.06639086172069743,1
1629,26,1051,26,marketing,1,6,2,0,1272,1946,1,240,6,0,0.13341717041818757,0.0,1237,3.298863807399672,0,1,0.0,1,8.108333333333333,0.29485592403645305,0.4515149831873845,0
1630,398,744,398,agriculture,1,59,53,0,1923,2025,0,1927,42,24,0.8185488820337248,0.8629325742121116,1357,3.291756266260568,0,1,1.0,1,1.0508562532433834,0.39420660221788173,0.3024498456840886,0
1631,55,879,55,data,3,7,27,1,1585,2857,2,1180,21,2,0.3353812718296486,0.21298004281063568,63,2.7156664511584676,0,0,0.0,1,2.421186440677966,0.18827178227772215,0.19326750588614994,0
1632,381,455,381,education,1,89,23,0,1672,4273,1,408,12,1,0.37207952842727654,0.22946193661695055,964,3.4729182130437977,0,0,1.0,0,10.473039215686274,0.3902652967960346,0.4442189732763778,0
1633,154,1345,154,agriculture,3,82,36,1,1596,3167,0,1429,40,20,0.6966635999901375,0.6241140656694529,83,3.5134781175735754,0,0,0.0,1,2.2162351294611615,0.15940301186663042,0.1997819095642525,1
1634,68,1986,68,data,1,58,36,1,1424,1926,0,1279,4,3,0.300656470133444,0.22572214138546803,841,3.3527270812764516,1,1,0.5,1,1.5058639562157936,0.22158324451930783,0.22588552752373442,1
1635,115,1172,115,marketing,3,18,3,1,761,3027,1,1229,19,10,0.7085601702185422,0.7257790497540264,805,4.357900065900596,0,1,0.0,1,2.4629780309194467,0.5443729801907539,0.5349404292941898,0
1636,183,553,183,data,3,63,2,1,1506,2191,0,1254,4,2,0.9281584525516764,1.0,1123,3.9357824817843428,0,1,1.0,1,1.7472089314194577,0.015035034392911234,0.09967928173541682,0
1637,365,1340,365,education,3,50,50,1,364,2277,1,585,26,6,0.21757538174143332,0.18460229335633555,328,4.249683477774145,0,1,0.5,1,3.8923076923076922,0.1636940603492943,0.18137272445491637,1
1638,341,877,341,marketing,1,49,25,0,1105,3725,1,1378,4,2,0.23263254856010063,0.0,1418,2.7515604595241987,0,1,0.5,0,2.7031930333817127,0.5614353708949837,0.6580732249525532,0
1639,365,1843,365,education,3,50,50,1,364,2277,1,598,34,5,0.6352712227808992,0.6660332347125194,1175,3.9155503913702416,0,1,1.0,1,3.8076923076923075,0.08822569108559161,0.12741516231182,1
1640,11,529,11,marketing,3,25,20,0,770,3685,1,1917,38,22,0.10945712754279413,0.25189079739951886,417,4.7438655899867355,0,0,0.5,1,1.9222743870631194,0.238444688442575,0.30346519463725136,0
1641,488,1037,488,marketing,1,1,12,0,1919,2179,2,1131,46,33,0.5184687127814234,0.4269610074017809,120,3.203460750985496,1,1,0.5,0,1.9266136162687886,0.27245740050096245,0.38581370985566205,1
1642,217,993,217,education,2,46,39,0,60,1141,2,420,47,5,0.5609189114996354,0.4544753483855176,420,4.856967879638242,0,0,0.0,1,2.716666666666667,0.39158840239030585,0.3605802158380382,1
1643,56,1772,56,education,2,90,9,0,982,2351,0,1312,18,10,0.5068174470686685,0.5605294537405653,88,3.3717724882750266,0,0,0.5,0,1.7919207317073171,0.9670639742945927,1.0,1
1644,465,221,465,education,3,77,49,0,751,1390,0,1626,47,11,0.8029001479567706,1.0,934,2.9461314272193633,0,1,0.0,0,0.8548585485854858,0.3760574062530818,0.3603759326709549,0
1645,397,1236,397,education,2,56,35,1,934,2555,2,1005,34,8,0.5917617904918199,0.47178825476439,316,2.867632687380706,0,1,0.5,1,2.54228855721393,1.0,0.8599339197594553,1
1646,42,1619,42,sante,1,78,14,1,618,2379,2,796,49,23,0.2866927035819472,0.015463966832964249,450,4.21038064691511,0,0,0.5,0,2.9886934673366836,0.23567096327830958,0.20275121781452426,1
1647,219,723,219,data,1,73,25,0,1972,4034,2,1993,36,20,0.03471328008699792,0.10751820671882956,1354,2.8061652682059504,0,1,0.0,0,2.024084295032614,0.29388770015780696,0.22161746252317865,1
1648,454,1011,454,education,2,23,28,0,729,2147,2,1790,32,11,0.5655666884531728,0.4782596861363613,620,2.535986308373899,1,1,1.0,1,1.199441340782123,1.0,1.0,1
1649,342,590,342,agriculture,2,13,5,0,646,2153,0,105,32,16,0.5735193132327168,0.5144662956441963,20,3.047493007237198,0,0,1.0,1,20.504761904761907,0.07689149988371922,0.04831369062748983,1
1650,98,840,98,sante,3,68,44,1,662,2347,2,780,4,2,0.7246313642116545,0.7886037248461976,33,3.836874034041355,0,1,0.5,0,3.008974358974359,0.5689270343495969,0.5817142415011426,1
1651,351,1901,351,marketing,3,6,4,1,360,2574,2,1098,49,8,0.10120612744024049,0.28191758995015737,160,3.4804370903408257,0,1,0.5,1,2.3442622950819674,0.5689682471418558,0.6703900901111404,1
1652,95,727,95,environnement,1,30,42,0,1824,2607,0,1937,18,14,0.7198479198896475,0.5276108435523367,1437,2.750069281194409,0,0,0.5,1,1.3458957150232318,1.0,1.0,0
1653,176,404,176,data,3,31,59,1,1136,2460,2,565,17,11,0.5847281548129437,0.6454072760398003,26,3.6429141107266787,0,0,1.0,0,4.353982300884955,0.0402174435971262,0.06948757948570629,1
1654,98,1160,98,sante,3,68,44,1,662,2347,2,1286,18,5,0.26534258977345493,0.5101006551897688,70,3.5684453000880927,0,1,0.5,1,1.8250388802488335,0.34653979889549547,0.4551047891552257,0
1655,347,940,347,environnement,1,78,24,0,1224,3550,1,310,30,22,0.9187879760667995,0.7764398003378006,437,4.528810537435591,0,0,1.0,0,11.451612903225806,1.0,0.9822855505384563,1
1656,466,1560,466,environnement,2,11,45,0,1511,4073,0,347,36,19,0.5929936233279961,0.7532977462757008,816,5.0,0,1,1.0,0,11.737752161383286,0.7882209101191389,0.6319050135804718,1
1657,23,73,23,agriculture,1,79,11,1,804,3296,2,71,9,1,0.3112792187447442,0.05580724741262816,501,3.997703443395497,0,1,0.0,0,46.42253521126761,0.3543369173444216,0.23640467081727523,0
1658,302,1806,302,sante,1,37,28,0,568,2334,0,1608,48,33,0.6735384236829485,0.6051057458659669,1048,3.6188449238991693,0,1,0.5,0,1.4514925373134329,0.7538671183886279,0.7342962276684148,1
1659,125,1404,125,environnement,2,76,33,1,910,3415,1,1180,26,9,0.17268064857897447,0.0,1268,3.4973904014100117,0,0,0.5,0,2.8940677966101696,0.0777680687269379,0.1573274784822469,0
1660,376,1684,376,education,2,87,7,1,1035,2865,1,1080,13,3,0.9623358656801378,1.0,1219,3.349510185022205,1,1,0.5,0,2.6527777777777777,0.5113538249214906,0.49206670630830673,1
1661,70,815,70,data,2,1,60,0,186,962,2,552,38,28,0.10144127105864253,0.11538715248201423,461,5.0,0,0,0.0,0,1.7427536231884058,1.0,1.0,1
1662,184,892,184,sante,3,41,48,1,162,1893,1,1268,33,18,0.24192031147481086,0.2568306906720759,355,3.274767048077001,0,0,1.0,0,1.4929022082018928,0.04184784641164979,0.22501266708429973,1
1663,103,669,103,sante,3,83,50,0,78,585,2,1344,28,13,0.17982285565583356,0.2395618937963478,1109,2.6838225953840738,0,1,0.5,0,0.43526785714285715,0.07279253586486256,0.0,1
1664,437,1668,437,marketing,1,39,22,1,623,2218,2,212,35,27,0.8889991954515393,0.7993108846101107,995,4.980618409930163,1,1,0.5,1,10.462264150943396,0.3531641423219044,0.565650214465255,1
1665,42,143,42,sante,1,78,14,1,618,2379,0,1121,39,8,0.32155736155906856,0.3803330240486421,501,2.6785003010149895,0,0,1.0,0,2.1222123104371096,0.0517867644052637,0.0,1
1666,291,1058,291,sante,1,22,35,0,836,1216,2,1790,19,15,0.25628680248768243,0.16719353032549927,1121,3.8801736556614714,0,0,0.0,1,0.6793296089385474,0.37869921698854037,0.5635826530011732,1
1667,61,520,61,environnement,2,70,17,1,534,785,1,1264,2,0,0.9520305058577333,0.9659489852538895,261,3.5469030392603367,0,1,0.5,0,0.6210443037974683,0.43169144625303557,0.42833902690656095,1
1668,300,1277,300,education,2,3,31,1,1615,1827,0,1149,28,19,0.13444197102967947,0.29709497722985706,657,4.735018354505245,0,1,1.0,0,1.5900783289817233,0.24877766146210056,0.22549328210354785,1
1669,384,1928,384,agriculture,1,81,51,0,1830,3221,1,1738,36,0,0.7479998139799621,0.7210239209447505,1288,4.574871804015777,0,1,0.0,0,1.8532796317606444,1.0,0.999198067971865,1
1670,377,1350,377,sante,2,87,14,1,1035,3134,1,496,23,0,0.9669585789814206,0.7952980485599047,769,2.345060730778604,1,1,0.5,1,6.318548387096774,0.6681774126772684,0.5881804642123868,0
1671,17,89,17,marketing,3,35,29,0,1088,1638,2,275,5,1,0.16249081974892343,0.0,421,3.0714276551197264,1,1,0.5,0,5.956363636363636,0.1807418476587048,0.33089739767284987,0
1672,387,800,387,education,1,51,39,1,1559,1854,1,259,39,12,0.8682785165486835,0.8411096991608552,1313,3.125525931543757,0,0,0.5,0,7.158301158301159,0.48458333856133995,0.415382968498468,1
1673,149,63,149,sante,3,63,59,1,1979,4975,1,385,30,13,0.8128172831963666,0.5658821370211461,884,3.13845250746382,0,0,1.0,1,12.922077922077921,0.05300876231867041,0.0,1
1674,341,973,341,marketing,1,49,25,0,1105,3725,2,1340,20,13,0.9128486611353276,0.897472654498425,841,4.648593891355776,0,1,0.5,1,2.779850746268657,0.17105130198030108,0.033126188178470156,1
1675,482,348,482,sante,3,1,37,1,529,839,0,902,33,3,0.5646495430333655,0.33287990726661926,1402,4.517476691880145,0,1,0.0,0,0.9301552106430155,0.3726976837020002,0.299631338128318,0
1676,60,1386,60,sante,3,28,52,0,583,2012,2,139,20,8,0.25170061126895205,0.3338312280009281,1352,3.18584775868841,0,1,0.5,1,14.474820143884893,0.14843518402716574,0.07841068198466444,0
1677,182,1068,182,education,1,84,0,0,430,574,0,399,2,0,0.4315873465716651,0.6526885060900165,446,4.384064990039487,0,1,1.0,0,1.4385964912280702,0.8885256452114727,0.8117893362125999,1
1678,434,616,434,education,2,51,58,0,706,2908,1,530,40,20,0.3782516822790678,0.49274406425040973,657,2.827100911171639,0,1,0.5,0,5.486792452830189,1.0,0.9824294802127573,1
1679,71,1715,71,sante,3,61,4,0,874,3282,2,631,14,0,0.8426857229161057,0.9774114966146042,1285,4.675308713527917,0,0,1.0,1,5.201267828843106,0.16179982905355933,0.05032480291507023,0
1680,131,1494,131,marketing,3,37,34,1,749,2167,0,759,27,12,0.17024648421801236,0.2993644546953972,1184,3.3905651997164603,0,0,1.0,0,2.8550724637681157,0.26151050781557467,0.4209624768095435,1
1681,275,1255,275,data,3,69,46,0,524,1842,1,672,27,17,0.47418533956695996,0.12689338803349914,1240,3.4961575178075566,0,0,1.0,1,2.7410714285714284,0.01095141673497707,0.0,0
1682,499,709,499,environnement,3,43,17,0,290,2497,2,1380,5,0,0.6455568672604475,0.6953349262774339,1134,2.107859569609545,1,1,1.0,1,1.8094202898550724,0.42502168630270015,0.46242510447464874,0
1683,148,545,148,agriculture,2,70,40,1,1681,3506,1,467,17,4,0.24313957539314401,0.21835880728341545,1397,3.7187100594546467,0,1,0.0,1,7.507494646680942,0.8130355250546999,0.8992146503636813,1
1684,193,1171,193,marketing,3,16,40,0,1358,1983,1,1313,49,6,0.07182520457199104,0.3589802961305542,858,4.472454257359369,0,0,0.5,0,1.5102817974105103,0.5160321610547277,0.7185259081945663,1
1685,398,1581,398,agriculture,1,59,53,0,1923,2025,1,62,18,10,0.49485105258955364,0.4123224663103821,1267,3.709515401342322,0,1,0.0,1,32.66129032258065,0.053136930529552734,0.14412522727303412,1
1686,60,1676,60,sante,3,28,52,0,583,2012,0,273,36,3,0.21571095578978183,0.22121971002945445,661,3.665462724249057,0,1,0.0,1,7.3699633699633695,0.46933821085462596,0.44455511295252337,1
1687,164,1555,164,data,1,48,33,1,662,3550,1,245,21,2,0.7035276451933636,1.0,95,3.1411904086306754,1,1,0.0,1,14.489795918367347,0.48827696140247473,0.38100329297633007,1
1688,159,47,159,marketing,1,35,51,1,1352,2389,1,485,47,26,0.6363106066625744,0.4264504755565951,140,3.4424482441160302,0,1,1.0,0,4.925773195876289,0.465641327226633,0.49945079089009514,1
1689,201,1970,201,data,2,80,16,0,1846,2347,0,1389,39,16,0.33224355736703926,0.4789125018989424,1253,3.6749225759954807,0,0,0.0,1,1.6897048236141108,1.0,1.0,0
1690,287,481,287,education,1,82,12,1,305,876,1,1604,48,0,0.9741482530206889,0.7480630690159717,563,2.834700458848749,0,1,0.5,0,0.5461346633416458,0.14267357952401355,0.15686675519784118,0
1691,111,21,111,agriculture,3,57,47,0,1101,2801,0,944,27,4,0.16989517903018025,0.2072258405451488,570,3.108954947663131,0,0,0.0,0,2.9671610169491527,0.8500394938814648,0.8565611033050493,1
1692,196,1123,196,education,1,58,41,1,392,2334,1,1502,3,2,0.6763681281173641,0.7499670674294628,1410,2.4981979435570594,0,0,0.0,0,1.5539280958721704,0.23157140901441944,0.25291986872145994,1
1693,459,911,459,environnement,3,24,40,0,1690,2028,2,970,14,4,0.7103689136596344,0.6008648804906752,655,3.1057759863754386,0,1,1.0,1,2.090721649484536,0.14462284935790737,0.0,1
1694,415,213,415,education,2,53,20,0,1214,3592,1,1323,48,25,0.0027684757639128144,0.0,613,3.4358565136301675,0,0,1.0,1,2.7150415721844294,0.2950142676771198,0.30966112241450616,1
1695,479,429,479,marketing,2,21,3,0,848,2497,2,1814,27,20,0.4258588544142481,0.0855290931076485,1411,2.4690224310712203,0,1,0.5,0,1.37651598676957,0.41851982158194656,0.49174732254607434,1
1696,342,412,342,agriculture,2,13,5,0,646,2153,1,1764,20,8,0.023069953489327832,0.0,662,4.030577400279158,1,1,0.5,0,1.2205215419501134,0.2872360656000606,0.28266775802130467,0
1697,292,880,292,agriculture,2,78,53,0,954,1526,2,1096,46,18,0.7794719846269478,0.7468068314319375,1017,3.9246613825715,0,1,0.0,0,1.3923357664233578,0.5846786339732265,0.6970296141754692,1
1698,107,1499,107,sante,1,22,9,1,1727,2742,2,990,29,22,0.5333784032319931,0.4715976619279388,67,5.0,0,0,1.0,0,2.7696969696969695,0.42525506510530525,0.5409436757270821,1
1699,80,1365,80,sante,1,76,36,0,924,1203,0,608,28,17,0.6275320051870896,0.9133043959944123,238,3.6915444055812197,0,1,0.0,1,1.9786184210526316,0.2656194616181828,0.2152296018332217,1
1700,270,52,270,marketing,2,5,12,1,1966,2999,1,615,26,15,0.023279481482253006,0.0,515,3.7857776799828935,1,1,0.5,1,4.876422764227642,0.2423745234648183,0.28655345589259446,1
1701,203,348,203,data,1,89,41,0,1550,2337,0,902,33,3,0.5646495430333655,0.33287990726661926,1402,4.517476691880145,1,1,1.0,0,2.590909090909091,0.35016397468386934,0.35443961149163333,1
1702,394,1221,394,marketing,3,67,43,0,417,1060,0,904,21,16,0.3714984221207238,0.13846483285375027,960,3.98381046567777,0,0,1.0,1,1.1725663716814159,0.25905840207886405,0.05620513461662294,1
1703,5,1606,5,data,1,12,36,1,1424,1525,0,1022,18,13,0.10114218778634565,0.08346989211274836,1231,3.1621138376725537,1,1,1.0,1,1.4921722113502935,0.13316297991462367,0.11444431346823852,0
1704,446,69,446,marketing,1,4,7,1,1438,3650,2,1645,27,2,0.2206850967291053,0.44008144814556516,1080,3.7067452776347376,0,0,0.5,0,2.2188449848024314,0.31262758163445176,0.20953749433552799,0
1705,86,672,86,sante,3,76,19,1,753,1442,2,597,45,12,0.7956044214490035,0.5199082255676146,589,3.4061428799045403,0,1,0.0,1,2.4154103852596314,0.4036287630422743,0.41702771577104897,1
1706,198,232,198,education,2,89,9,1,1633,2899,2,440,45,7,0.7626190539217277,0.6401800822631735,1088,3.7492731447015646,0,1,0.5,1,6.588636363636364,0.2150669672388844,0.2833420239618491,1
1707,179,972,179,environnement,2,24,56,1,470,2109,1,379,40,12,0.8861450870177845,0.8898040474972103,1418,3.931275441447925,0,1,1.0,1,5.564643799472296,0.16999423269802036,0.14823240117896425,1
1708,463,781,463,sante,3,5,8,0,1741,3728,2,1360,46,21,0.4649825764004636,0.4613171411705153,174,3.780585113801071,0,0,0.0,0,2.7411764705882353,0.13043556103390913,0.04043209667572026,1
1709,361,348,361,environnement,3,8,45,1,1969,3622,0,902,33,3,0.5646495430333655,0.33287990726661926,1402,4.517476691880145,0,1,0.5,0,4.015521064301552,0.8176930779389235,0.8410897046095502,1
1710,18,1930,18,education,1,45,2,1,470,3183,0,823,8,3,0.8333662052357192,0.6063953025032561,551,3.3254144652433197,0,1,1.0,1,3.867557715674362,0.14662053367563216,0.3909910782895467,1
1711,427,1526,427,environnement,2,61,21,0,986,2516,0,1642,12,5,0.7918587036018022,0.712544988824402,144,2.8505783584955053,0,0,1.0,1,1.5322777101096223,0.45785923384145794,0.2406299133431205,1
1712,339,1092,339,agriculture,1,70,13,0,1723,4604,1,367,15,6,0.23731560280537956,0.19009319528175825,402,4.2184760058713895,1,1,0.5,0,12.544959128065395,0.3832285436182671,0.40650905197387144,1
1713,35,1531,35,environnement,2,6,49,1,244,552,1,1584,14,6,0.5776708001561233,0.7606258687145135,166,3.1796636517126204,0,0,1.0,1,0.3484848484848485,0.1721593388068605,0.11778089375679081,0
1714,391,625,391,sante,1,28,11,0,543,2266,1,182,6,1,0.49663902306619523,0.28357994458311186,629,3.452397930695758,0,1,1.0,1,12.45054945054945,0.5950987661128772,0.5524905567641528,1
1715,17,1871,17,marketing,3,35,29,0,1088,1638,2,940,2,0,0.03869407087030885,0.0,153,1.7470670562475963,1,1,0.0,0,1.7425531914893617,0.3874032807692093,0.3769342661671141,1
1716,213,823,213,sante,3,42,53,1,717,3147,2,1817,15,7,0.183147066546671,0.31295151044570524,579,4.334524020064283,0,0,0.0,0,1.731975784259769,0.08548375918374501,0.05107809640444939,0
1717,82,773,82,data,3,90,13,0,1650,3956,0,623,21,11,0.4228509634697176,0.32196425086379293,1301,3.806239289534763,1,1,1.0,1,6.34991974317817,0.4976023768009571,0.5577827656283223,1
1718,6,1138,6,environnement,2,83,14,0,773,3442,1,952,46,23,0.9062967995452617,1.0,882,3.8942779555732376,0,1,0.5,0,3.615546218487395,1.0,0.9758209773823869,1
1719,280,1157,280,education,3,78,41,1,1473,2839,2,404,36,13,0.9058633555759406,0.7622885537885677,920,1.4957600612016528,0,0,0.0,0,7.0272277227722775,0.30001718733940586,0.0838296518439875,0
1720,344,1239,344,marketing,1,52,51,1,1256,2191,2,1724,48,30,0.7398578032688461,0.7130255918038373,931,2.4968362952374363,0,1,0.0,1,1.2708816705336428,0.14007811461894637,0.26804504756513853,0
1721,240,1665,240,marketing,3,4,12,1,125,2631,1,716,18,1,0.7212082727738749,0.6132292682754651,1093,2.6666349028575347,0,1,0.0,1,3.6745810055865924,0.4865257521261537,0.5994536027011017,1
1722,172,536,172,education,2,57,34,1,1880,2210,1,1810,32,5,0.3483398982705226,0.2173008081003838,765,2.8949247462407386,1,1,0.5,1,1.2209944751381216,0.07471093042159602,0.0140351621702543,0
1723,257,1415,257,sante,3,20,21,1,386,2314,0,268,33,22,0.9471410399066623,0.9600202527811486,90,4.620851832590849,0,0,0.0,0,8.634328358208956,0.2508211570748096,0.2557983505744858,1
1724,76,395,76,data,2,15,19,0,1508,3581,1,87,20,0,0.6466816947038385,0.5742097084596715,63,3.772360543864223,0,1,1.0,0,41.160919540229884,0.4903935567287954,0.6121524644571691,1
1725,25,481,25,sante,1,74,36,0,779,1687,1,1604,48,0,0.9741482530206889,0.7480630690159717,563,2.834700458848749,0,1,0.5,0,1.0517456359102244,0.48086447827100676,0.5841808629240866,1
1726,79,991,79,marketing,3,38,6,0,451,3101,1,1512,34,23,0.6091859537519174,0.5071585980216161,747,3.295360828754741,0,0,0.0,0,2.050925925925926,0.9779353421371744,1.0,1
1727,28,1049,28,sante,1,26,8,1,1507,1822,0,1242,14,11,0.36975568256589153,0.6956616761088796,538,3.1285282536122256,0,0,1.0,0,1.4669887278582932,0.6046453515002311,0.6420931020090761,1
1728,385,1290,385,education,3,35,37,0,1606,2134,0,1776,35,2,0.22856694043833492,0.33556544029907986,265,3.752917892211499,1,1,0.0,1,1.2015765765765767,0.7998733858843972,0.8768267424868621,1
1729,305,279,305,marketing,3,55,7,1,281,396,2,1042,40,29,0.046319551167367634,0.17194107310323958,222,3.216091871348195,1,1,0.0,0,0.3800383877159309,0.511918751599325,0.6527955807809775,1
1730,94,1634,94,data,3,36,1,0,519,2247,0,864,28,7,0.14145742095417624,0.0,783,3.8459929684981535,0,1,1.0,0,2.6006944444444446,1.0,0.9656714276660194,1
1731,285,1115,285,data,2,35,44,1,857,3811,0,1665,27,9,0.6519812150595229,0.7556772545734368,1062,4.21519252820408,0,0,0.5,1,2.2888888888888888,0.48635718586147736,0.5304193539631474,1
1732,243,1186,243,education,2,87,27,0,1800,4619,1,87,41,32,0.3975712089613459,0.6337131878115354,213,3.0602795595434857,0,1,0.0,1,53.0919540229885,0.03778875067104742,0.0,0
1733,56,1495,56,education,2,90,9,0,982,2351,2,346,43,2,0.6949484020937929,0.726015416611017,1425,3.9255921447201265,0,1,1.0,1,6.794797687861272,0.5644616674004714,0.4064775778510895,1
1734,486,1385,486,agriculture,2,78,48,0,103,1155,0,889,26,9,0.33364289028713,0.3379301557195467,894,3.522129768400422,0,1,1.0,0,1.2992125984251968,0.1374299335711157,0.18742828012429064,1
1735,469,858,469,agriculture,3,70,51,0,1073,2863,1,1760,30,22,0.6863426114681299,0.9231493771640299,1135,2.36971049977984,0,1,0.0,1,1.6267045454545455,0.19937580563074214,0.2646420926644675,1
1736,380,968,380,agriculture,2,49,6,1,820,995,1,837,39,9,0.944221153521555,1.0,885,3.7111429130738744,0,0,0.5,0,1.1887694145758663,0.5043498142094247,0.4656213464118501,1
